person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,cb_person_default_on_file,cb_person_cred_hist_length
50,22203,MORTGAGE,14,HOMEIMPROVEMENT,B,21751,17.31210363873228,1,N,3
61,71986,RENT,10,PERSONAL,A,25977,8.683919293167413,0,N,24
44,45370,OTHER,39,PERSONAL,A,20508,7.842272872003324,0,N,21
63,55247,OTHER,36,MEDICAL,A,1895,8.316318256980132,0,N,22
31,144403,OWN,19,EDUCATION,A,7077,9.996755529553504,0,N,26
45,139544,MORTGAGE,33,MEDICAL,G,30042,17.733004087051892,1,N,15
56,95922,OTHER,21,MEDICAL,F,21280,16.45940261698495,0,N,13
67,145408,MORTGAGE,17,MEDICAL,D,20478,11.53141795104532,0,N,3
52,20434,MORTGAGE,15,EDUCATION,A,18743,7.821338170027821,1,N,12
47,82982,RENT,4,MEDICAL,B,16589,5.730605667725354,0,N,6
28,85180,RENT,0,DEBTCONSOLIDATION,B,2553,14.27812606964874,0,N,15
31,128534,RENT,18,PERSONAL,B,19919,15.601283484623089,0,N,16
24,54474,MORTGAGE,9,EDUCATION,A,25562,14.092082034341686,0,N,21
47,44644,RENT,20,VENTURE,B,16069,12.518813665872738,0,N,4
54,58493,OTHER,12,HOMEIMPROVEMENT,A,14734,19.592939690803536,0,N,28
24,103824,OTHER,23,HOMEIMPROVEMENT,D,18767,5.3699536596537225,0,N,18
53,141706,OWN,22,DEBTCONSOLIDATION,C,8680,19.826123722290653,0,N,29
65,23959,MORTGAGE,22,PERSONAL,B,28200,9.144718424742887,1,Y,7
53,67289,RENT,10,HOMEIMPROVEMENT,C,11769,10.747171637437601,0,Y,8
32,31143,OTHER,1,DEBTCONSOLIDATION,A,26613,16.288009173075643,1,N,14
58,59593,MORTGAGE,5,DEBTCONSOLIDATION,A,17402,8.406723447166723,0,N,2
61,59115,MORTGAGE,10,HOMEIMPROVEMENT,B,22585,15.64774427063766,0,N,14
64,131145,RENT,14,HOMEIMPROVEMENT,D,26196,9.988263968805727,0,N,7
67,42540,MORTGAGE,8,DEBTCONSOLIDATION,A,6951,19.108372495398548,0,N,18
33,55481,RENT,11,DEBTCONSOLIDATION,C,6382,7.575609535689182,0,N,7
30,115505,RENT,35,VENTURE,A,27089,18.97675908021025,1,N,5
61,97097,RENT,27,HOMEIMPROVEMENT,A,19768,16.866100721673394,1,N,7
57,42578,MORTGAGE,22,MEDICAL,A,30987,7.55354500804013,0,N,2
23,32787,MORTGAGE,26,DEBTCONSOLIDATION,C,26877,10.814450852088783,1,N,2
52,92048,RENT,23,PERSONAL,B,16949,6.564445418830589,0,N,20
26,141555,MORTGAGE,13,PERSONAL,C,26213,13.995808489164487,0,N,23
60,72879,RENT,34,DEBTCONSOLIDATION,A,1918,19.40791723011668,0,N,20
27,30596,OWN,26,PERSONAL,A,5915,6.1884636105195385,0,N,14
56,117282,MORTGAGE,20,VENTURE,C,18064,8.87170195306621,0,N,8
29,80669,MORTGAGE,12,VENTURE,A,14124,16.330351706399036,0,N,12
62,39930,OWN,7,DEBTCONSOLIDATION,A,17381,11.874734132755126,0,N,21
34,67950,OWN,33,HOMEIMPROVEMENT,B,14234,10.084334874532535,0,N,13
57,115737,OWN,22,MEDICAL,C,1472,14.017858718706181,0,N,10
34,38687,RENT,8,HOMEIMPROVEMENT,C,27368,9.409565776357738,1,N,14
24,72833,RENT,0,PERSONAL,A,32191,9.932859744530388,0,Y,8
48,142540,OTHER,35,MEDICAL,C,9032,17.091672985126174,0,N,21
38,55989,OWN,15,PERSONAL,C,11935,10.87375823432492,0,N,26
29,50183,OTHER,24,MEDICAL,B,6958,15.508360061738854,0,N,6
31,40758,RENT,17,DEBTCONSOLIDATION,A,29240,7.261441155580142,1,N,17
23,21082,MORTGAGE,33,EDUCATION,C,21528,10.98231628907368,1,N,21
50,126941,OWN,37,VENTURE,C,5822,13.2788101877316,0,N,19
37,116368,MORTGAGE,2,VENTURE,A,6808,9.009457276291494,0,N,26
35,65891,RENT,19,DEBTCONSOLIDATION,C,30281,11.324022050527336,1,N,13
59,65810,OWN,18,PERSONAL,B,13324,16.397356473000908,0,N,27
55,66901,OTHER,12,PERSONAL,D,12593,7.422570742751563,0,N,25
44,103512,OTHER,16,EDUCATION,A,8551,12.51126808550177,0,N,23
42,123912,RENT,13,HOMEIMPROVEMENT,A,12230,8.926728412092404,0,N,2
31,91062,MORTGAGE,29,MEDICAL,B,26353,11.153573884134127,0,N,9
53,116622,RENT,21,DEBTCONSOLIDATION,B,17106,10.630813921124927,0,N,5
55,41563,MORTGAGE,28,EDUCATION,B,16205,14.830106015870406,0,N,18
56,92008,RENT,1,DEBTCONSOLIDATION,C,22834,16.507518676765844,1,N,4
22,22775,OTHER,7,EDUCATION,C,5503,12.496065340357987,0,N,23
28,35828,MORTGAGE,13,PERSONAL,C,31002,7.498781642721874,0,N,19
37,130312,RENT,33,PERSONAL,A,22947,18.029370543986445,1,N,9
62,145933,OWN,12,HOMEIMPROVEMENT,C,11388,7.793030170007374,0,N,22
54,37974,OTHER,9,DEBTCONSOLIDATION,B,18844,13.676759020703006,0,N,22
53,42388,OTHER,7,DEBTCONSOLIDATION,A,31347,12.909531291170882,1,N,2
60,100591,OWN,6,HOMEIMPROVEMENT,A,12148,9.299908860680915,0,Y,10
33,141918,RENT,12,PERSONAL,A,14008,19.294200617517276,1,N,28
23,38615,MORTGAGE,25,VENTURE,B,34863,15.149968146191693,1,N,3
48,57886,OTHER,31,HOMEIMPROVEMENT,B,10855,12.049716375254658,0,N,26
60,42838,RENT,18,EDUCATION,G,12065,11.652295616163746,1,N,27
64,60728,OWN,14,PERSONAL,E,13430,6.386823595350625,0,N,11
69,136249,MORTGAGE,1,DEBTCONSOLIDATION,D,26766,16.710213250349035,0,N,28
34,98000,RENT,36,DEBTCONSOLIDATION,B,20525,6.254653094468001,0,N,15
47,72798,RENT,18,MEDICAL,D,6117,8.01081171540551,0,N,2
61,125900,OTHER,32,MEDICAL,A,17089,7.4674238077888155,0,N,11
35,92776,OTHER,38,VENTURE,C,22847,6.022337311804771,0,N,9
31,90478,MORTGAGE,32,DEBTCONSOLIDATION,B,17242,17.44377084155784,0,N,4
24,39622,RENT,0,PERSONAL,A,28900,18.594420446097775,1,N,14
53,33536,OWN,38,DEBTCONSOLIDATION,A,9897,14.382763489643533,0,N,4
61,87136,OWN,27,DEBTCONSOLIDATION,C,21264,18.166326971189005,0,N,8
20,25700,MORTGAGE,16,EDUCATION,A,29928,15.1259483367481,1,N,24
58,58839,RENT,5,VENTURE,C,8638,15.275084833333844,0,N,24
51,30248,OTHER,19,EDUCATION,E,8456,18.342068510686452,0,N,12
45,65291,RENT,12,MEDICAL,A,13907,6.378929634676997,0,N,15
36,102629,OTHER,11,EDUCATION,B,15884,5.820973975629014,0,N,8
67,104891,OWN,29,MEDICAL,C,2848,5.803873634849045,0,N,20
46,145612,MORTGAGE,20,HOMEIMPROVEMENT,A,10738,11.268572958935138,0,N,16
43,37177,MORTGAGE,1,MEDICAL,E,30779,19.195910101010135,1,N,9
54,39483,MORTGAGE,17,DEBTCONSOLIDATION,E,6869,18.048986684568668,0,N,2
65,63815,OTHER,27,MEDICAL,A,11798,16.729452574993054,0,N,4
61,140718,OWN,3,DEBTCONSOLIDATION,A,13225,11.05872825502561,0,N,9
58,58533,OWN,5,VENTURE,G,1344,17.362736941600268,1,Y,14
45,20026,MORTGAGE,37,DEBTCONSOLIDATION,F,19810,8.277351998017451,1,N,19
68,124997,MORTGAGE,8,DEBTCONSOLIDATION,B,10355,13.780277106541025,0,N,8
57,80611,OTHER,19,DEBTCONSOLIDATION,A,22412,16.188842427961085,0,N,21
42,107242,OTHER,29,VENTURE,C,9945,6.386616033693553,0,N,7
41,44660,RENT,36,PERSONAL,A,33406,18.112035737315516,1,N,26
23,75103,OTHER,37,PERSONAL,F,13354,15.909784675662547,0,N,9
68,72253,RENT,3,MEDICAL,D,13291,12.999182189893942,0,N,5
28,124913,MORTGAGE,37,HOMEIMPROVEMENT,C,4089,5.9361251202389544,0,N,24
23,62082,OWN,12,PERSONAL,A,11763,15.417781438570483,0,N,15
26,36258,OTHER,34,MEDICAL,C,21735,11.708759300984864,0,N,20
42,123613,OWN,29,VENTURE,A,13877,16.05015817339185,0,N,10
21,118315,OTHER,3,PERSONAL,A,29479,5.545555754301278,0,N,14
68,109690,OTHER,24,PERSONAL,B,6858,13.621392336951121,0,N,13
43,115220,RENT,30,DEBTCONSOLIDATION,B,26927,11.70530386545966,0,N,3
59,35389,OTHER,11,DEBTCONSOLIDATION,D,20874,11.447230019123072,0,N,7
50,111860,MORTGAGE,14,MEDICAL,E,29563,12.763581188715932,0,N,22
66,47685,OWN,25,DEBTCONSOLIDATION,B,22328,6.855032609867093,0,N,21
50,79220,OTHER,9,MEDICAL,B,7723,19.031774941716947,0,N,19
66,47195,OWN,11,EDUCATION,B,2073,15.570531644109384,0,N,10
59,41797,OWN,21,EDUCATION,B,9861,6.272739279469361,0,N,16
67,131975,OWN,39,HOMEIMPROVEMENT,C,31465,6.191894211345813,0,N,22
62,91310,OTHER,20,PERSONAL,B,9654,8.159928031711612,0,Y,2
53,117169,RENT,34,EDUCATION,E,34144,8.595837523959876,0,N,22
43,134867,OWN,6,MEDICAL,C,17819,12.38225439749775,0,Y,8
68,86332,OWN,17,DEBTCONSOLIDATION,A,26596,13.046831177847787,0,N,4
45,125583,OTHER,26,DEBTCONSOLIDATION,A,26299,7.187116957971631,0,N,24
35,113925,OTHER,34,PERSONAL,B,32658,19.602979402530963,0,N,23
66,82907,MORTGAGE,1,EDUCATION,B,33752,17.371534094241788,1,Y,8
32,27188,MORTGAGE,31,HOMEIMPROVEMENT,B,9182,14.502316008492024,0,N,14
34,43696,RENT,14,HOMEIMPROVEMENT,A,14632,9.168582532004338,0,N,10
46,22024,RENT,23,HOMEIMPROVEMENT,G,29940,18.65509945019879,1,N,3
23,93202,RENT,19,HOMEIMPROVEMENT,A,21599,9.728657820296146,0,Y,13
35,55985,RENT,9,DEBTCONSOLIDATION,C,22874,9.788558167199334,0,N,3
49,26584,OWN,23,DEBTCONSOLIDATION,A,29602,10.293890351772738,1,N,14
63,110998,OTHER,23,DEBTCONSOLIDATION,B,34912,5.719026299841307,0,N,2
49,47044,MORTGAGE,23,MEDICAL,B,4008,5.927810268299486,0,N,28
55,146267,OWN,39,HOMEIMPROVEMENT,B,24889,12.137048837740046,0,N,19
22,25285,OTHER,33,VENTURE,B,23908,18.2263011170118,1,N,4
41,83115,OTHER,39,DEBTCONSOLIDATION,C,14817,19.135621464173706,0,N,29
68,27370,OWN,10,HOMEIMPROVEMENT,C,30237,16.63577255256557,1,N,8
41,37903,OWN,25,EDUCATION,C,17193,11.066326888695155,0,N,4
69,52499,MORTGAGE,0,PERSONAL,D,9049,9.657373226319084,0,N,16
69,117904,RENT,29,DEBTCONSOLIDATION,E,10219,8.235568507449749,0,N,13
68,42995,RENT,17,DEBTCONSOLIDATION,C,13278,13.076750689300617,0,Y,12
31,125160,MORTGAGE,25,EDUCATION,A,5847,12.236907740503074,0,N,14
40,55200,MORTGAGE,8,PERSONAL,F,23489,12.003451132050557,0,N,25
23,108377,RENT,8,MEDICAL,F,19504,9.743344385763997,0,N,4
50,90402,OWN,0,DEBTCONSOLIDATION,C,27335,13.72890327005123,0,N,19
63,33566,RENT,6,PERSONAL,B,27032,14.118977075769136,1,N,16
50,57822,OTHER,15,VENTURE,A,28416,18.127918913895535,1,N,27
42,127412,OTHER,37,DEBTCONSOLIDATION,D,34884,16.42104865599145,0,N,11
39,71222,MORTGAGE,10,HOMEIMPROVEMENT,E,6783,9.94833765298667,0,N,21
34,114088,RENT,24,EDUCATION,C,19963,10.69305344475797,0,N,5
42,120085,RENT,28,PERSONAL,C,19514,8.592498564306098,0,N,6
47,110450,OTHER,18,EDUCATION,A,16433,7.562783243761293,0,N,13
35,70668,RENT,17,HOMEIMPROVEMENT,B,11683,6.633373435626897,0,Y,22
56,129366,MORTGAGE,28,MEDICAL,C,21326,5.511806805736598,0,N,20
40,130078,MORTGAGE,15,HOMEIMPROVEMENT,A,21663,11.265225473834247,0,N,17
34,83853,OTHER,39,MEDICAL,C,15913,19.386827695618564,0,N,18
36,74643,RENT,7,EDUCATION,D,3712,13.07017498695005,0,N,9
69,143794,RENT,33,MEDICAL,B,13497,16.13235322914675,0,N,27
56,42333,OTHER,5,DEBTCONSOLIDATION,A,33218,10.965834412472482,1,N,3
32,35958,OWN,29,MEDICAL,D,13881,10.766080369742687,0,N,29
38,72442,OWN,33,MEDICAL,A,5599,6.878036717460176,0,N,17
49,40954,RENT,20,DEBTCONSOLIDATION,B,13764,9.497770311792818,0,N,16
64,95174,MORTGAGE,11,MEDICAL,C,6416,18.930079358941697,0,N,12
37,119683,OWN,5,DEBTCONSOLIDATION,D,13731,12.35302285327638,0,N,6
33,29675,RENT,38,DEBTCONSOLIDATION,E,28307,8.065140246339384,1,N,3
55,109590,OWN,5,MEDICAL,B,2985,14.956306188143895,0,N,23
55,128570,OTHER,3,DEBTCONSOLIDATION,B,32953,11.081718736327542,0,N,8
39,51661,OWN,8,PERSONAL,D,13677,17.410009634903588,0,N,8
38,84289,OWN,4,MEDICAL,C,15250,6.392413136427921,0,N,2
64,37184,OTHER,9,MEDICAL,C,31674,12.827113238722987,1,N,26
63,67963,MORTGAGE,7,HOMEIMPROVEMENT,B,3567,17.01818196420535,0,N,18
26,45822,RENT,22,HOMEIMPROVEMENT,B,5340,17.806745976891875,0,N,25
63,82303,MORTGAGE,3,HOMEIMPROVEMENT,B,9153,10.945187168594522,0,Y,28
23,96465,MORTGAGE,36,MEDICAL,B,13084,16.11561534270038,0,N,17
53,25267,OWN,6,HOMEIMPROVEMENT,B,19295,19.485647476083464,1,N,18
21,72647,RENT,5,PERSONAL,G,18094,14.328917889166197,1,N,12
24,147714,OWN,14,EDUCATION,B,30603,17.173850057412388,0,N,15
29,82814,OTHER,34,HOMEIMPROVEMENT,A,32933,13.606243210327927,0,N,14
51,56025,MORTGAGE,31,DEBTCONSOLIDATION,B,30326,16.853189205234646,1,N,4
61,141246,MORTGAGE,13,HOMEIMPROVEMENT,C,33352,19.11047791434151,0,N,27
60,97605,OTHER,34,PERSONAL,E,29442,15.67192885864928,0,N,21
32,20981,RENT,10,DEBTCONSOLIDATION,D,16568,7.316429864176945,1,N,26
58,63436,MORTGAGE,9,DEBTCONSOLIDATION,D,14251,6.228801475863425,0,N,9
24,38472,MORTGAGE,16,DEBTCONSOLIDATION,E,34520,17.18129817030361,1,N,13
29,39336,RENT,12,DEBTCONSOLIDATION,E,27507,8.875495434589249,1,N,12
29,45587,OWN,33,VENTURE,A,8985,18.128976994418355,0,N,28
57,97192,OTHER,4,VENTURE,B,25906,7.942337111206081,0,N,13
46,112862,RENT,9,DEBTCONSOLIDATION,B,26242,18.665700524922872,1,N,16
40,104046,OTHER,31,DEBTCONSOLIDATION,B,20770,17.07823180440493,0,N,22
27,139500,OTHER,11,DEBTCONSOLIDATION,C,22061,18.218943688924938,0,N,5
20,126367,MORTGAGE,12,PERSONAL,B,9882,8.490611083245248,0,N,11
47,73013,RENT,20,HOMEIMPROVEMENT,C,15816,18.17800472395048,1,N,17
68,140591,OTHER,32,EDUCATION,B,19087,13.813397216873488,0,N,10
58,104511,OWN,31,DEBTCONSOLIDATION,B,7787,6.260123523150552,0,N,18
33,29665,OTHER,11,HOMEIMPROVEMENT,B,3337,18.965608117473614,0,N,28
40,47097,MORTGAGE,34,PERSONAL,D,20335,7.919626671592407,0,N,23
49,111277,OWN,35,PERSONAL,C,8815,8.202481777209194,0,N,14
40,72474,OWN,37,DEBTCONSOLIDATION,G,26832,15.560464251778022,1,N,9
68,91973,RENT,27,MEDICAL,D,9223,13.745964013168992,0,N,24
28,45185,OWN,12,PERSONAL,B,17148,18.54487154002429,1,N,9
36,95911,RENT,11,MEDICAL,A,25767,9.60431293856104,0,N,4
24,112643,RENT,21,PERSONAL,C,5502,5.625821653280072,0,N,22
50,50484,OWN,1,MEDICAL,C,25408,19.92499032230409,1,N,14
59,148311,RENT,28,MEDICAL,B,23086,9.691158040916804,0,N,18
57,121165,RENT,12,DEBTCONSOLIDATION,A,16657,7.4289018307423245,0,N,17
62,65610,OWN,34,DEBTCONSOLIDATION,C,4969,19.765716678066102,0,N,25
38,70807,MORTGAGE,12,HOMEIMPROVEMENT,A,17070,13.443405353594061,0,N,3
55,70907,OTHER,33,MEDICAL,F,23121,7.232871530977709,0,N,11
69,77389,RENT,18,VENTURE,C,19763,17.537322426259642,1,N,4
52,45835,RENT,8,PERSONAL,A,19440,19.181284696352215,1,N,27
32,115279,OWN,30,DEBTCONSOLIDATION,A,23530,18.219200343590224,0,Y,3
33,116453,OTHER,32,EDUCATION,C,10493,7.979290038631074,0,N,2
52,124531,OTHER,26,PERSONAL,C,21646,5.7903194639496505,0,N,3
48,73790,RENT,1,HOMEIMPROVEMENT,C,22777,10.569495225161598,0,N,27
62,96960,OWN,14,HOMEIMPROVEMENT,C,11978,10.322675307848433,0,N,3
68,29643,MORTGAGE,18,MEDICAL,C,15530,11.088786456773565,0,N,7
55,95846,OTHER,30,HOMEIMPROVEMENT,B,24180,16.98470979264471,0,Y,15
63,38951,MORTGAGE,15,DEBTCONSOLIDATION,F,26872,5.144698257941408,0,N,21
29,112104,OWN,14,HOMEIMPROVEMENT,B,34084,15.122201921247605,0,Y,11
50,35233,MORTGAGE,5,PERSONAL,A,16090,19.77731047015888,1,N,21
25,33200,OWN,13,VENTURE,B,18690,10.987297949152275,0,N,2
20,72275,RENT,26,VENTURE,A,3061,12.275861553247504,0,Y,27
26,107084,MORTGAGE,37,MEDICAL,B,10843,14.419626846139629,0,N,14
46,96068,RENT,18,HOMEIMPROVEMENT,C,13081,9.283759066425763,0,Y,17
40,109001,RENT,36,HOMEIMPROVEMENT,A,1735,15.7777560835687,0,N,29
47,41291,OWN,3,VENTURE,E,12804,8.044954625570476,0,N,3
35,62448,MORTGAGE,25,MEDICAL,C,13240,5.971880114794287,0,N,15
65,50580,OTHER,8,HOMEIMPROVEMENT,A,17360,17.01993254421071,0,N,20
42,111685,MORTGAGE,39,MEDICAL,B,15893,7.647778857831602,0,N,13
39,41346,OTHER,14,DEBTCONSOLIDATION,B,4131,15.972403365065375,0,N,17
57,30619,RENT,36,PERSONAL,A,4123,18.06961532516624,1,N,10
44,125454,RENT,3,DEBTCONSOLIDATION,A,27435,5.686619945509161,0,N,12
47,21766,OWN,25,HOMEIMPROVEMENT,A,7799,15.600437295670586,0,N,22
24,23549,OTHER,17,HOMEIMPROVEMENT,B,23164,14.693533750720492,1,Y,13
40,38693,MORTGAGE,34,HOMEIMPROVEMENT,A,15507,14.358191966997895,0,N,5
37,82019,OWN,28,VENTURE,A,21116,9.43037381031261,0,N,27
66,117458,OWN,23,VENTURE,E,34256,5.684444206694176,0,N,20
25,145284,OWN,3,HOMEIMPROVEMENT,A,30322,6.4772913897599915,0,N,11
48,127938,MORTGAGE,20,HOMEIMPROVEMENT,B,28307,9.093719705529608,0,N,16
38,147673,OWN,38,PERSONAL,A,33021,11.09282677016748,0,N,18
52,120280,MORTGAGE,6,PERSONAL,A,16786,18.77145032974568,0,N,28
20,68328,OWN,22,MEDICAL,C,25084,15.261131842987622,0,N,13
64,97701,OTHER,39,MEDICAL,A,9096,5.391773767613746,0,N,2
22,109100,RENT,20,VENTURE,A,25304,18.795711856410783,1,N,17
61,120794,OTHER,0,EDUCATION,C,8459,15.805249811316127,0,N,27
40,45301,OTHER,24,PERSONAL,A,22645,12.388601970975618,0,N,9
54,64763,OWN,30,MEDICAL,B,5772,11.945229918388915,0,N,27
60,40765,OTHER,37,PERSONAL,A,3693,18.9977474195055,0,N,26
59,64787,OTHER,4,PERSONAL,B,25753,13.250122436734314,0,N,20
22,140675,OTHER,30,DEBTCONSOLIDATION,A,14477,12.541645020280491,0,N,10
44,27425,OWN,0,EDUCATION,F,12793,16.619367422170907,1,N,25
64,32857,MORTGAGE,29,PERSONAL,B,29508,13.89673586449873,1,N,12
57,72771,RENT,17,DEBTCONSOLIDATION,C,2695,8.732911769057841,0,N,18
64,112999,RENT,7,EDUCATION,C,4293,19.983186184898237,1,N,23
39,42444,MORTGAGE,25,DEBTCONSOLIDATION,D,19021,9.21169389164049,0,N,10
63,148489,MORTGAGE,39,DEBTCONSOLIDATION,C,27951,15.24689728303008,0,N,21
64,61457,OTHER,14,EDUCATION,D,22080,12.346038775916103,0,N,12
53,122280,RENT,18,PERSONAL,B,4485,6.827508397337141,0,N,10
40,99741,MORTGAGE,9,PERSONAL,B,12011,19.384683223883094,0,N,3
67,20704,OTHER,23,MEDICAL,D,8346,10.03595010815335,0,N,27
42,25452,RENT,15,PERSONAL,E,5918,14.855254933236939,0,N,28
25,131153,OWN,30,PERSONAL,A,27912,16.065606027713425,0,N,10
32,58862,OWN,15,PERSONAL,B,12612,10.920737455377848,0,Y,12
68,81471,RENT,15,MEDICAL,C,31956,8.911064291771757,0,N,2
42,89217,RENT,27,EDUCATION,A,24790,5.883544314797308,0,N,21
28,106058,OWN,19,MEDICAL,E,15780,19.27346646149425,0,N,6
36,38300,OWN,34,PERSONAL,B,18473,13.731217072450152,0,N,19
21,29566,RENT,8,HOMEIMPROVEMENT,C,17019,15.746174275391816,1,Y,23
38,27501,OTHER,39,PERSONAL,A,11353,12.032781643857929,0,N,9
38,21845,MORTGAGE,9,MEDICAL,A,4924,8.498121889388985,0,N,28
26,139342,MORTGAGE,17,DEBTCONSOLIDATION,A,24403,19.931190554304507,0,N,19
61,59181,RENT,14,DEBTCONSOLIDATION,A,6036,19.510939810680064,1,Y,10
61,77263,MORTGAGE,29,MEDICAL,B,14923,17.8999082381417,0,N,3
39,126294,OWN,31,VENTURE,D,6421,18.741937022311582,0,N,18
28,127932,OWN,39,DEBTCONSOLIDATION,B,1785,13.625611448238894,0,N,12
36,98766,MORTGAGE,26,HOMEIMPROVEMENT,A,20442,10.516823443185785,0,N,15
46,83038,RENT,26,MEDICAL,A,21046,10.147286813068177,0,N,7
66,137778,OWN,18,DEBTCONSOLIDATION,C,29290,19.005871521271335,0,N,6
21,103290,OTHER,9,DEBTCONSOLIDATION,B,23154,19.382983794718683,0,N,13
55,136616,OTHER,5,EDUCATION,G,31703,11.607274683763713,1,N,13
38,54404,OWN,23,PERSONAL,D,9208,14.106351020920213,0,N,11
36,42564,OWN,8,DEBTCONSOLIDATION,D,25490,17.079045224905066,1,N,4
24,117898,MORTGAGE,26,DEBTCONSOLIDATION,A,18447,15.537621001299803,0,N,20
58,77435,RENT,6,EDUCATION,D,15164,18.045177742213625,1,N,25
37,38227,MORTGAGE,5,MEDICAL,A,2691,14.12948620083374,0,N,21
26,110296,RENT,32,MEDICAL,C,23586,13.737223820868085,0,N,18
36,147703,OTHER,20,EDUCATION,B,33591,10.636714675709062,0,N,16
58,115259,OTHER,37,EDUCATION,C,22487,6.099170845323484,0,N,5
55,144451,RENT,16,VENTURE,A,31645,5.833132082630062,0,N,7
59,67475,MORTGAGE,30,PERSONAL,B,16383,7.276263774726418,0,N,3
64,37215,OWN,36,EDUCATION,A,18761,5.8665963121672124,0,N,13
23,147320,RENT,10,PERSONAL,A,27408,13.027160837091328,0,Y,17
57,91074,MORTGAGE,27,DEBTCONSOLIDATION,C,28952,11.053656768430267,0,N,8
44,41699,OTHER,4,HOMEIMPROVEMENT,F,18452,5.394132398008005,0,N,18
24,128621,OWN,11,MEDICAL,D,25391,5.328401213013318,0,N,15
49,32454,OTHER,2,EDUCATION,B,21486,12.845233908144937,1,Y,27
31,68217,RENT,37,HOMEIMPROVEMENT,A,5637,13.236698341120062,0,Y,10
23,126759,OTHER,1,MEDICAL,A,16876,5.559285589579336,0,N,14
43,148471,OTHER,25,VENTURE,A,6479,15.049816008379835,0,Y,19
48,41711,RENT,1,MEDICAL,G,22460,6.888021074828396,1,N,26
28,35059,OWN,11,EDUCATION,B,17752,12.417759810115466,0,N,13
23,68398,RENT,39,HOMEIMPROVEMENT,D,14511,7.382195426336311,0,N,14
43,21286,MORTGAGE,1,HOMEIMPROVEMENT,C,3433,5.585924108326655,0,N,17
33,54297,RENT,15,HOMEIMPROVEMENT,C,22162,8.1854780311069,0,N,18
24,128304,RENT,29,MEDICAL,F,34163,11.962186589231532,0,N,21
37,124959,OWN,35,PERSONAL,A,17923,16.15863918751272,0,N,22
61,120181,MORTGAGE,3,PERSONAL,B,18554,8.983367446394134,0,N,25
38,128245,OTHER,10,MEDICAL,E,2307,15.275968185641085,0,N,12
31,46485,OTHER,23,EDUCATION,C,16458,17.94040429335365,0,N,28
37,79967,OTHER,17,MEDICAL,A,24115,9.046667093349289,0,N,6
36,117803,OTHER,26,PERSONAL,A,18881,12.833390518169855,0,N,16
49,149745,OWN,36,MEDICAL,D,3757,11.141527249980209,0,N,2
43,74583,MORTGAGE,1,HOMEIMPROVEMENT,A,22055,5.411996383109722,0,N,18
30,144077,OWN,14,EDUCATION,E,28482,10.878099340406457,0,N,19
54,71630,RENT,10,EDUCATION,A,9694,10.658005663227208,0,N,10
42,131359,MORTGAGE,26,VENTURE,C,13337,14.328451456188498,0,N,18
36,47086,MORTGAGE,22,MEDICAL,C,9416,17.996470189542094,0,N,4
20,36484,OTHER,34,DEBTCONSOLIDATION,C,11421,15.078028764099408,0,N,9
34,88623,OTHER,29,DEBTCONSOLIDATION,B,30574,10.330749693306764,0,N,12
51,124132,OTHER,23,DEBTCONSOLIDATION,E,12623,11.733058051135055,0,Y,18
28,142113,OTHER,18,HOMEIMPROVEMENT,C,13522,18.30738250525654,0,Y,17
34,79263,RENT,28,DEBTCONSOLIDATION,D,16157,14.585032695850993,0,N,21
47,38675,OTHER,12,MEDICAL,A,8493,10.84761921036535,0,N,28
43,140155,OWN,22,VENTURE,A,27066,14.002467800553882,0,N,25
54,80664,MORTGAGE,11,VENTURE,A,24998,14.664985195573264,0,N,15
41,44680,RENT,28,MEDICAL,A,22226,12.234130811169734,1,N,23
46,37077,RENT,5,DEBTCONSOLIDATION,C,2156,17.98071209033083,0,N,23
38,140474,MORTGAGE,22,MEDICAL,B,8792,17.190840794430923,0,N,18
64,58174,MORTGAGE,30,MEDICAL,D,13341,12.866162487120175,0,N,8
31,96968,MORTGAGE,20,PERSONAL,A,15217,19.37530743314103,0,N,12
39,23491,RENT,23,VENTURE,B,19992,19.298232537311694,1,N,18
20,66126,OWN,7,EDUCATION,E,17521,19.49094778674334,0,N,14
40,131658,OWN,8,DEBTCONSOLIDATION,F,1532,8.3076013917792,0,N,20
68,23392,MORTGAGE,21,DEBTCONSOLIDATION,E,14184,6.550613415809839,0,N,18
64,82257,RENT,3,PERSONAL,D,4373,14.286437168952787,0,Y,12
20,87804,OTHER,12,HOMEIMPROVEMENT,C,26290,15.913525401069485,0,N,25
29,58400,RENT,33,EDUCATION,E,12882,9.60495663634974,0,N,5
66,56551,MORTGAGE,2,EDUCATION,C,4145,13.065177387800075,0,N,17
51,48088,RENT,36,EDUCATION,F,7675,14.717931424155601,0,N,22
58,100015,RENT,27,VENTURE,A,31649,11.950455421784877,0,N,2
41,45465,RENT,25,HOMEIMPROVEMENT,E,11296,13.120120414356176,0,N,14
37,68155,OTHER,33,PERSONAL,C,21548,6.127914260137637,0,N,18
67,107893,MORTGAGE,14,HOMEIMPROVEMENT,A,18559,19.9115114616549,0,N,16
65,25969,MORTGAGE,7,DEBTCONSOLIDATION,A,27262,10.680137425070047,1,N,11
51,28981,MORTGAGE,34,PERSONAL,E,4571,8.078487479704465,0,N,2
46,41032,OWN,23,VENTURE,B,15578,12.200229136859509,0,N,16
